doc_id,token,label
1028,"$2,805.25",B-Total
1028,Payment,O
1028,is,O
1028,due,O
1028,within,O
1028,30,O
1028,days.,O
1028,Thank,O
1028,you,O
1028,for,O
1028,your,O
1028,business.,O
1028,Committed,O
1028,to,O
1028,sustainable,O
1028,practices,O
1028,6448,O
1028,Harbor,O
1028,Avenue,O
1028,",",O
1028,Millbrook,O
1028,",",O
1028,NY,O
1028,17016,O
1029,+,O
1029,1,O
1029,(,O
1029,328,O
1029,),O
1029,512,O
1029,-,O
1029,1757,O
1029,From,O
1029,:,O
1029,Torres,B-Vendor
1029,&,I-Vendor
1029,Hollowbrook,I-Vendor
1029,Printing,I-Vendor
1029,Co,I-Vendor
1029,Disputes,O
1029,must,O
1029,be,O
1029,raised,O
1029,within,O
1029,30,O
1029,days,O
1029,of,O
1029,receipt.,O
1029,Invoice,O
1029,Number,O
1029,:,O
1029,INV-,O
1029,89729,O
1029,Date,O
1029,:,O
1029,2026-10-20,B-Date
1029,Bill,O
1029,To,O
1029,:,O
1029,Customer,O
1029,Account,O
1029,#,O
1029,2187,O
1029,Subtotal,O
1029,:,O
1029,"$4,553.37",O
1029,Tax,O
1029,(,O
1029,9.0%,O
1029,),O
1029,:,O
1029,$409.80,B-Tax
1029,Invoice,O
1029,Total,O
1029,:,O
1029,"$4,963.17",B-Total
1030,Vendor,O
1030,:,O
1030,Pinecrest,B-Vendor
1030,Materials,I-Vendor
1030,Invoice,O
1030,Number,O
1030,:,O
1030,INV-,O
1030,62765,O
1030,Date,O
1030,:,O
1030,2024-10-15,B-Date
1030,Bill,O
1030,To,O
1030,:,O
1030,Customer,O
1030,Account,O
1030,#,O
1030,9130,O
1030,Subtotal,O
1030,:,O
1030,"$1,697.90",O
1030,Tax,O
1030,(,O
1030,9.0%,O
1030,),O
1030,:,O
1030,$152.81,B-Tax
1030,Balance,O
1030,Due,O
1030,:,O
1030,"$1,850.71",B-Total
1030,9840,O
1030,Sunset,O
1030,Boulevard,O
1030,",",O
1030,Lakewood,O
1030,",",O
1030,CO,O
1030,84984,O
1031,www.kingsleyindustri.com,O
1031,From,O
1031,:,O
1031,Kingsley,B-Vendor
1031,Industries,I-Vendor
1031,Invoice,O
1031,Date,O
1031,:,O
1031,03/02/2026,B-Date
1031,6569,O
1031,Cedar,O
1031,Boulevard,O
1031,",",O
1031,Riverside,O
1031,",",O
1031,CA,O
1031,13450,O
1031,GST,O
1031,(,O
1031,8.5%,O
1031,),O
1031,:,O
1031,$265.08,B-Tax
1031,Total,O
1031,:,O
1031,"$3,383.72",B-Total
1031,Thank,O
1031,you,O
1031,for,O
1031,your,O
1031,business.,O
1031,Proud,O
1031,member,O
1031,of,O
1031,the,O
1031,Chamber,O
1031,of,O
1031,Commerce,O
1032,Billed,O
1032,By,O
1032,:,O
1032,Sinclair,B-Vendor
1032,&,I-Vendor
1032,Hollowbrook,I-Vendor
1032,Construction,I-Vendor
1032,Locally,O
1032,owned,O
1032,and,O
1032,operated,O
1032,Date,O
1032,Issued,O
1032,:,O
1032,2026-10-26,B-Date
1032,Bill,O
1032,To,O
1032,:,O
1032,Customer,O
1032,Account,O
1032,#,O
1032,4583,O
1032,Subtotal,O
1032,:,O
1032,"$1,610.82",O
1032,Tax,O
1032,(,O
1032,10.0%,O
1032,),O
1032,:,O
1032,$161.08,B-Tax
1032,Total,O
1032,Due,O
1032,:,O
1032,"$1,771.90",B-Total
1032,Thank,O
1032,you,O
1032,for,O
1032,your,O
1032,business.,O
1033,Billed,O
1033,By,O
1033,:,O
1033,Elmsworth,B-Vendor
1033,Engineering,I-Vendor
1033,International,I-Vendor
1033,Invoice,O
1033,Number,O
1033,:,O
1033,INV-,O
1033,52831,O
1033,Issued,O
1033,:,O
1033,2026-01-31,B-Date
1033,Bill,O
1033,To,O
1033,:,O
1033,Customer,O
1033,Account,O
1033,#,O
1033,9523,O
1033,Subtotal,O
1033,:,O
1033,"$1,909.15",O
1033,Sales,O
1033,Tax,O
1033,(,O
1033,10.0%,O
1033,),O
1033,:,O
1033,$190.92,B-Tax
1033,Amount,O
1033,Due,O
1033,:,O
1033,"$2,100.07",B-Total
1033,Payment,O
1033,is,O
1033,due,O
1033,within,O
1033,30,O
1033,days.,O
1033,Thank,O
1033,you,O
1033,for,O
1033,your,O
1033,business.,O
1034,Sold,O
1034,By,O
1034,:,O
1034,Riverbend,B-Vendor
1034,Imports,I-Vendor
1034,3,O
1034,x,O
1034,Cleaning,O
1034,Service,O
1034,Invoice,O
1034,Number,O
1034,:,O
1034,INV-,O
1034,39872,O
1034,Order,O
1034,Date,O
1034,:,O
1034,09/10/2025,B-Date
1034,1490,O
1034,Harbor,O
1034,Avenue,O
1034,",",O
1034,Stonegate,O
1034,",",O
1034,GA,O
1034,71929,O
1034,Bill,O
1034,To,O
1034,:,O
1034,Customer,O
1034,Account,O
1034,#,O
1034,4983,O
1034,Subtotal,O
1034,:,O
1034,"$1,350.47",O
1034,Tax,O
1034,Rate,O
1034,(,O
1034,6.0%,O
1034,),O
1034,:,O
1034,$81.03,B-Tax
1034,Amount,O
1034,Due,O
1034,:,O
1034,"$1,431.50",B-Total
1035,Sold,O
1035,By,O
1035,:,O
1035,Blackstone,B-Vendor
1035,Timber,I-Vendor
1035,Group,I-Vendor
1035,Associates,I-Vendor
1035,Invoice,O
1035,Date,O
1035,:,O
1035,04/05/2025,B-Date
1035,Subtotal,O
1035,:,O
1035,"$2,735.53",O
1035,GST,O
1035,(,O
1035,6.0%,O
1035,),O
1035,:,O
1035,$164.13,B-Tax
1035,Amount,O
1035,Due,O
1035,:,O
1035,"$2,899.66",B-Total
1035,This,O
1035,invoice,O
1035,was,O
1035,generated,O
1035,automatically.,O
1036,Billed,O
1036,By,O
1036,:,O
1036,Larkspur,B-Vendor
1036,Office,I-Vendor
1036,Supplies,I-Vendor
1036,International,I-Vendor
1036,Invoice,O
1036,Number,O
1036,:,O
1036,INV-,O
1036,47272,O
1036,Invoice,O
1036,Date,O
1036,:,O
1036,2023-04-01,B-Date
1036,Bill,O
1036,To,O
1036,:,O
1036,Customer,O
1036,Account,O
1036,#,O
1036,8425,O
1036,1,O
1036,x,O
1036,Replacement,O
1036,Parts,O
1036,Set,O
1036,Subtotal,O
1036,:,O
1036,"$3,917.31",O
1036,6102,O
1036,Hillcrest,O
1036,Drive,O
1036,",",O
1036,Springfield,O
1036,",",O
1036,IL,O
1036,26808,O
1036,Tax,O
1036,Rate,O
1036,(,O
1036,9.0%,O
1036,),O
1036,:,O
1036,$352.56,B-Tax
1036,Serving,O
1036,clients,O
1036,since,O
1036,1998,O
1036,Total,O
1036,Payable,O
1036,:,O
1036,"$4,269.86",B-Total
1037,Vendor,O
1037,:,O
1037,Lantern,B-Vendor
1037,Trading,I-Vendor
1037,Invoice,O
1037,Number,O
1037,:,O
1037,INV-,O
1037,86662,O
1037,Date,O
1037,Issued,O
1037,:,O
1037,2024-05-21,B-Date
1037,Subtotal,O
1037,:,O
1037,"$4,804.13",O
1037,GST,O
1037,(,O
1037,5.0%,O
1037,),O
1037,:,O
1037,$240.21,B-Tax
1037,Invoice,O
1037,Total,O
1037,:,O
1037,"$5,044.33",B-Total
1037,Please,O
1037,remit,O
1037,payment,O
1037,within,O
1037,30,O
1037,days.,O
1037,1132,O
1037,Meadow,O
1037,Lane,O
1037,",",O
1037,Brookfield,O
1037,",",O
1037,WI,O
1037,35834,O
1038,www.vidalferreiraana.com,O
1038,Billed,O
1038,By,O
1038,:,O
1038,Vidal,B-Vendor
1038,&,I-Vendor
1038,Ferreira,I-Vendor
1038,Analytics,I-Vendor
1038,Invoice,O
1038,Number,O
1038,:,O
1038,INV-,O
1038,50002,O
1038,8951,O
1038,Chestnut,O
1038,Court,O
1038,",",O
1038,Elmwood,O
1038,",",O
1038,TX,O
1038,63344,O
1038,Date,O
1038,Issued,O
1038,:,O
1038,2023-03-06,B-Date
1038,Bill,O
1038,To,O
1038,:,O
1038,Customer,O
1038,Account,O
1038,#,O
1038,8767,O
1038,Subtotal,O
1038,:,O
1038,"$2,512.49",O
1038,VAT,O
1038,(,O
1038,6.0%,O
1038,),O
1038,:,O
1038,$150.75,B-Tax
1038,Net,O
1038,Total,O
1038,:,O
1038,"$2,663.24",B-Total
1038,We,O
1038,appreciate,O
1038,your,O
1038,prompt,O
1038,payment.,O
1038,+,O
1038,1,O
1038,(,O
1038,803,O
1038,),O
1038,653,O
1038,-,O
1038,9475,O
1039,Stonebridge,B-Vendor
1039,Timber,I-Vendor
1039,Group,I-Vendor
1039,Invoice,O
1039,Number,O
1039,:,O
1039,INV-,O
1039,89564,O
1039,Date,O
1039,Issued,O
1039,:,O
1039,2026-01-17,B-Date
1039,Bill,O
1039,To,O
1039,:,O
1039,Customer,O
1039,Account,O
1039,#,O
1039,9744,O
1039,Subtotal,O
1039,:,O
1039,"$2,112.54",O
1039,+,O
1039,1,O
1039,(,O
1039,561,O
1039,),O
1039,332,O
1039,-,O
1039,6994,O
1039,GST,O
1039,(,O
1039,5.0%,O
1039,),O
1039,:,O
1039,$105.63,B-Tax
1039,Total,O
1039,Due,O
1039,:,O
1039,"$2,218.17",B-Total
1039,Please,O
1039,remit,O
1039,payment,O
1039,within,O
1039,30,O
1039,days.,O
1039,www.stonebridgetimbe.com,O
1040,Issued,O
1040,By,O
1040,:,O
1040,Sable,B-Vendor
1040,Labs,I-Vendor
1040,Group,I-Vendor
1040,An,O
1040,ISO,O
1040,9001,O
1040,Certified,O
1040,Company,O
1040,Bill,O
1040,Date,O
1040,:,O
1040,2023-01-29,B-Date
1040,Prices,O
1040,are,O
1040,subject,O
1040,to,O
1040,change,O
1040,without,O
1040,notice.,O
1040,Bill,O
1040,To,O
1040,:,O
1040,Customer,O
1040,Account,O
1040,#,O
1040,2323,O
1040,Subtotal,O
1040,:,O
1040,"$2,527.65",O
1040,Tax,O
1040,(,O
1040,7.5%,O
1040,),O
1040,:,O
1040,$189.57,B-Tax
1040,Total,O
1040,Due,O
1040,:,O
1040,"$2,717.23",B-Total
1040,We,O
1040,appreciate,O
1040,your,O
1040,prompt,O
1040,payment.,O
1041,Billed,O
1041,By,O
1041,:,O
1041,Nightingale,B-Vendor
1041,Solutions,I-Vendor
1041,Invoice,O
1041,Number,O
1041,:,O
1041,INV-,O
1041,85969,O
1041,Bill,O
1041,Date,O
1041,:,O
1041,2024-06-28,B-Date
1041,Subtotal,O
1041,:,O
1041,$522.65,O
1041,Sales,O
1041,Tax,O
1041,(,O
1041,10.0%,O
1041,),O
1041,:,O
1041,$52.26,B-Tax
1041,Grand,O
1041,Total,O
1041,:,O
1041,$574.91,B-Total
1041,A,O
1041,late,O
1041,fee,O
1041,of,O
1041,1.5%,O
1041,per,O
1041,month,O
1041,applies,O
1041,to,O
1041,overdue,O
1041,balances.,O
1042,Billed,O
1042,By,O
1042,:,O
1042,Thackeray,B-Vendor
1042,&,I-Vendor
1042,Kane,I-Vendor
1042,Foods,I-Vendor
1042,Date,O
1042,:,O
1042,07/31/2024,B-Date
1042,Bill,O
1042,To,O
1042,:,O
1042,Customer,O
1042,Account,O
1042,#,O
1042,6616,O
1042,www.thackeraykanefoo.com,O
1042,Subtotal,O
1042,:,O
1042,"$1,888.37",O
1042,All,O
1042,sales,O
1042,are,O
1042,final,O
1042,unless,O
1042,otherwise,O
1042,noted.,O
1042,VAT,O
1042,(,O
1042,8.0%,O
1042,),O
1042,:,O
1042,$151.07,B-Tax
1042,+,O
1042,1,O
1042,(,O
1042,964,O
1042,),O
1042,419,O
1042,-,O
1042,8030,O
1042,Balance,O
1042,Due,O
1042,:,O
1042,"$2,039.44",B-Total
1042,Payment,O
1042,is,O
1042,due,O
1042,within,O
1042,30,O
1042,days.,O
1042,Thank,O
1042,you,O
1042,for,O
1042,your,O
1042,business.,O
1043,From,O
1043,:,O
1043,Foxglove,B-Vendor
1043,Supply,I-Vendor
1043,Co,I-Vendor
1043,+,O
1043,1,O
1043,(,O
1043,651,O
1043,),O
1043,936,O
1043,-,O
1043,2587,O
1043,Invoice,O
1043,Number,O
1043,:,O
1043,INV-,O
1043,94758,O
1043,6226,O
1043,River,O
1043,Road,O
1043,",",O
1043,Stonegate,O
1043,",",O
1043,GA,O
1043,66777,O
1043,Issued,O
1043,:,O
1043,2025-08-20,B-Date
1043,www.foxglovesupplyco.com,O
1043,Subtotal,O
1043,:,O
1043,"$4,869.01",O
1043,Tax,O
1043,(,O
1043,7.0%,O
1043,),O
1043,:,O
1043,$340.83,B-Tax
1043,Total,O
1043,:,O
1043,"$5,209.84",B-Total
1043,All,O
1043,sales,O
1043,are,O
1043,final,O
1043,unless,O
1043,otherwise,O
1043,noted.,O
1043,We,O
1043,appreciate,O
1043,your,O
1043,prompt,O
1043,payment.,O
1044,Sold,O
1044,By,O
1044,:,O
1044,Iron,B-Vendor
1044,Solutions,I-Vendor
1044,Invoice,O
1044,Number,O
1044,:,O
1044,INV-,O
1044,41031,O
1044,Bill,O
1044,Date,O
1044,:,O
1044,2026-02-01,B-Date
1044,Bill,O
1044,To,O
1044,:,O
1044,Customer,O
1044,Account,O
1044,#,O
1044,3067,O
1044,Subtotal,O
1044,:,O
1044,"$4,205.80",O
1044,6572,O
1044,Maple,O
1044,Road,O
1044,",",O
1044,Lakewood,O
1044,",",O
1044,CO,O
1044,65760,O
1044,Tax,O
1044,(,O
1044,5.0%,O
1044,),O
1044,:,O
1044,$210.29,B-Tax
1044,Balance,O
1044,Due,O
1044,:,O
1044,"$4,416.10",B-Total
1044,A,O
1044,late,O
1044,fee,O
1044,of,O
1044,1.5%,O
1044,per,O
1044,month,O
1044,applies,O
1044,to,O
1044,overdue,O
1044,balances.,O
1044,Payment,O
1044,is,O
1044,due,O
1044,within,O
1044,30,O
1044,days.,O
1044,Thank,O
1044,you,O
1044,for,O
1044,your,O
1044,business.,O
1045,Castellano,B-Vendor
1045,&,I-Vendor
1045,Osei,I-Vendor
1045,Energy,I-Vendor
1045,Invoice,O
1045,Number,O
1045,:,O
1045,INV-,O
1045,76831,O
1045,5994,O
1045,Elm,O
1045,Avenue,O
1045,",",O
1045,Stonegate,O
1045,",",O
1045,GA,O
1045,97009,O
1045,Date,O
1045,:,O
1045,2025-08-13,B-Date
1045,+,O
1045,1,O
1045,(,O
1045,705,O
1045,),O
1045,987,O
1045,-,O
1045,2312,O
1045,Bill,O
1045,To,O
1045,:,O
1045,Customer,O
1045,Account,O
1045,#,O
1045,6686,O
1045,Subtotal,O
1045,:,O
1045,"$2,155.65",O
1045,Tax,O
1045,(,O
1045,7.5%,O
1045,),O
1045,:,O
1045,$161.67,B-Tax
1045,Balance,O
1045,Due,O
1045,:,O
1045,"$2,317.32",B-Total
1045,Thank,O
1045,you,O
1045,for,O
1045,your,O
1045,business.,O
1046,Issued,O
1046,By,O
1046,:,O
1046,Union,B-Vendor
1046,Industries,I-Vendor
1046,Invoice,O
1046,Date,O
1046,:,O
1046,2024-11-28,B-Date
1046,Subtotal,O
1046,:,O
1046,"$4,786.00",O
1046,VAT,O
1046,(,O
1046,6.0%,O
1046,),O
1046,:,O
1046,$287.16,B-Tax
1046,Total,O
1046,Due,O
1046,:,O
1046,"$5,073.16",B-Total
1046,Thank,O
1046,you,O
1046,for,O
1046,your,O
1046,business.,O
1047,5,O
1047,x,O
1047,Training,O
1047,Session,O
1047,7357,O
1047,Hillcrest,O
1047,Drive,O
1047,",",O
1047,Brookfield,O
1047,",",O
1047,WI,O
1047,69834,O
1047,www.foxgloveautomoti.com,O
1047,Billed,O
1047,By,O
1047,:,O
1047,Foxglove,B-Vendor
1047,Automotive,I-Vendor
1047,Invoice,O
1047,Number,O
1047,:,O
1047,INV-,O
1047,27806,O
1047,Date,O
1047,:,O
1047,2024-01-09,B-Date
1047,Bill,O
1047,To,O
1047,:,O
1047,Customer,O
1047,Account,O
1047,#,O
1047,9286,O
1047,VAT,O
1047,(,O
1047,8.0%,O
1047,),O
1047,:,O
1047,$114.33,B-Tax
1047,Total,O
1047,Payable,O
1047,:,O
1047,"$1,543.51",B-Total
1047,Questions,O
1047,about,O
1047,this,O
1047,invoice,O
1047,?,O
1047,Contact,O
1047,billing.,O
1048,Remit,O
1048,To,O
1048,:,O
1048,Iron,B-Vendor
1048,Steel,I-Vendor
1048,Works,I-Vendor
1048,Invoice,O
1048,Number,O
1048,:,O
1048,INV-,O
1048,52625,O
1048,Date,O
1048,:,O
1048,2024-06-14,B-Date
1048,Bill,O
1048,To,O
1048,:,O
1048,Customer,O
1048,Account,O
1048,#,O
1048,9055,O
1048,Subtotal,O
1048,:,O
1048,"$3,727.53",O
1048,Tax,O
1048,(,O
1048,8.5%,O
1048,),O
1048,:,O
1048,$316.84,B-Tax
1048,info,O
1048,@,O
1048,ironsteelworks.com,O
1048,Balance,O
1048,Due,O
1048,:,O
1048,"$4,044.37",B-Total
1048,Questions,O
1048,about,O
1048,this,O
1048,invoice,O
1048,?,O
1048,Contact,O
1048,billing.,O
1048,4,O
1048,x,O
1048,Delivery,O
1048,Fee,O
1049,+,O
1049,1,O
1049,(,O
1049,589,O
1049,),O
1049,800,O
1049,-,O
1049,5678,O
1049,Supplier,O
1049,:,O
1049,Millbrook,B-Vendor
1049,Machinery,I-Vendor
1049,Invoice,O
1049,Number,O
1049,:,O
1049,INV-,O
1049,28815,O
1049,Issued,O
1049,:,O
1049,2024-04-26,B-Date
1049,4,O
1049,x,O
1049,Custom,O
1049,Design,O
1049,Package,O
1049,Subtotal,O
1049,:,O
1049,"$4,296.82",O
1049,Tax,O
1049,Rate,O
1049,(,O
1049,7.5%,O
1049,),O
1049,:,O
1049,$322.26,B-Tax
1049,Amount,O
1049,Due,O
1049,:,O
1049,"$4,619.08",B-Total
1049,Committed,O
1049,to,O
1049,sustainable,O
1049,practices,O
1049,Please,O
1049,remit,O
1049,payment,O
1049,within,O
1049,30,O
1049,days.,O
1050,Brookhaven,B-Vendor
1050,Chemicals,I-Vendor
1050,Invoice,O
1050,Number,O
1050,:,O
1050,INV-,O
1050,45345,O
1050,Order,O
1050,Date,O
1050,:,O
1050,2026-03-05,B-Date
1050,Bill,O
1050,To,O
1050,:,O
1050,Customer,O
1050,Account,O
1050,#,O
1050,8421,O
1050,Subtotal,O
1050,:,O
1050,"$3,578.18",O
1050,GST,O
1050,(,O
1050,8.0%,O
1050,),O
1050,:,O
1050,$286.25,B-Tax
1050,8818,O
1050,Chestnut,O
1050,Way,O
1050,",",O
1050,Elmwood,O
1050,",",O
1050,TX,O
1050,71654,O
1050,Total,O
1050,Payable,O
1050,:,O
1050,"$3,864.44",B-Total
1050,Payment,O
1050,is,O
1050,due,O
1050,within,O
1050,30,O
1050,days.,O
1050,Thank,O
1050,you,O
1050,for,O
1050,your,O
1050,business.,O
1051,Remit,O
1051,To,O
1051,:,O
1051,Whitmore,B-Vendor
1051,&,I-Vendor
1051,Eriksson,I-Vendor
1051,Publishing,I-Vendor
1051,Please,O
1051,include,O
1051,the,O
1051,invoice,O
1051,number,O
1051,with,O
1051,your,O
1051,payment.,O
1051,Issued,O
1051,:,O
1051,2025-07-10,B-Date
1051,Subtotal,O
1051,:,O
1051,$304.27,O
1051,Tax,O
1051,(,O
1051,10.0%,O
1051,),O
1051,:,O
1051,$30.43,B-Tax
1051,Net,O
1051,Total,O
1051,:,O
1051,$334.69,B-Total
1052,5948,O
1052,Cedar,O
1052,Boulevard,O
1052,",",O
1052,Ashland,O
1052,",",O
1052,OH,O
1052,55647,O
1052,info,O
1052,@,O
1052,torresnorthbridg.co,O
1052,4,O
1052,x,O
1052,Networking,O
1052,Cable,O
1052,(,O
1052,10,O
1052,m,O
1052,),O
1052,From,O
1052,:,O
1052,Torres,B-Vendor
1052,&,I-Vendor
1052,Northbridge,I-Vendor
1052,Automotive,I-Vendor
1052,+,O
1052,1,O
1052,(,O
1052,962,O
1052,),O
1052,397,O
1052,-,O
1052,4929,O
1052,Date,O
1052,Issued,O
1052,:,O
1052,03/29/2023,B-Date
1052,Sales,O
1052,Tax,O
1052,(,O
1052,7.0%,O
1052,),O
1052,:,O
1052,$206.83,B-Tax
1052,Total,O
1052,Payable,O
1052,:,O
1052,"$3,161.47",B-Total
1053,Billed,O
1053,By,O
1053,:,O
1053,Crestwood,B-Vendor
1053,Timber,I-Vendor
1053,Group,I-Vendor
1053,Invoice,O
1053,Number,O
1053,:,O
1053,INV-,O
1053,93541,O
1053,Date,O
1053,:,O
1053,07/26/2024,B-Date
1053,Bill,O
1053,To,O
1053,:,O
1053,Customer,O
1053,Account,O
1053,#,O
1053,2369,O
1053,www.crestwoodtimberg.com,O
1053,Tax,O
1053,(,O
1053,5.0%,O
1053,),O
1053,:,O
1053,$132.78,B-Tax
1053,Amount,O
1053,Due,O
1053,:,O
1053,"$2,788.48",B-Total
1053,info,O
1053,@,O
1053,crestwoodtimberg.co,O
1054,Remit,O
1054,To,O
1054,:,O
1054,Marsh,B-Vendor
1054,&,I-Vendor
1054,Beaumont,I-Vendor
1054,Energy,I-Vendor
1054,3418,O
1054,Aspen,O
1054,Way,O
1054,",",O
1054,Millbrook,O
1054,",",O
1054,NY,O
1054,17614,O
1054,Invoice,O
1054,Number,O
1054,:,O
1054,INV-,O
1054,29932,O
1054,Bill,O
1054,Date,O
1054,:,O
1054,2023-08-17,B-Date
1054,Bill,O
1054,To,O
1054,:,O
1054,Customer,O
1054,Account,O
1054,#,O
1054,9261,O
1054,Sales,O
1054,Tax,O
1054,(,O
1054,10.0%,O
1054,),O
1054,:,O
1054,$164.41,B-Tax
1054,2,O
1054,x,O
1054,Consulting,O
1054,Services,O
1054,(,O
1054,per,O
1054,hour,O
1054,),O
1054,Total,O
1054,Payable,O
1054,:,O
1054,"$1,808.54",B-Total
1054,Payment,O
1054,is,O
1054,due,O
1054,within,O
1054,30,O
1054,days.,O
1054,Thank,O
1054,you,O
1054,for,O
1054,your,O
1054,business.,O
1055,Remit,O
1055,To,O
1055,:,O
1055,Cobalt,B-Vendor
1055,Capital,I-Vendor
1055,Partners,I-Vendor
1055,Invoice,O
1055,Number,O
1055,:,O
1055,INV-,O
1055,77951,O
1055,Issued,O
1055,:,O
1055,2023-06-23,B-Date
1055,Subtotal,O
1055,:,O
1055,"$3,527.99",O
1055,VAT,O
1055,(,O
1055,8.0%,O
1055,),O
1055,:,O
1055,$282.24,B-Tax
1055,Amount,O
1055,Due,O
1055,:,O
1055,"$3,810.23",B-Total
1055,Questions,O
1055,about,O
1055,this,O
1055,invoice,O
1055,?,O
1055,Contact,O
1055,billing.,O
1055,442,O
1055,Foxglove,O
1055,Street,O
1055,",",O
1055,Stonegate,O
1055,",",O
1055,GA,O
1055,39438,O
1056,From,O
1056,:,O
1056,Falcon,B-Vendor
1056,Office,I-Vendor
1056,Supplies,I-Vendor
1056,Co,I-Vendor
1056,Please,O
1056,retain,O
1056,this,O
1056,document,O
1056,for,O
1056,your,O
1056,records.,O
1056,Invoice,O
1056,Number,O
1056,:,O
1056,INV-,O
1056,58176,O
1056,Bill,O
1056,Date,O
1056,:,O
1056,2025-01-19,B-Date
1056,Subtotal,O
1056,:,O
1056,"$4,056.43",O
1056,GST,O
1056,(,O
1056,8.5%,O
1056,),O
1056,:,O
1056,$344.80,B-Tax
1056,Total,O
1056,Due,O
1056,:,O
1056,"$4,401.23",B-Total
1056,Please,O
1056,remit,O
1056,payment,O
1056,within,O
1056,30,O
1056,days.,O
1057,+,O
1057,1,O
1057,(,O
1057,675,O
1057,),O
1057,520,O
1057,-,O
1057,2532,O
1057,Supplier,O
1057,:,O
1057,Vance,B-Vendor
1057,&,I-Vendor
1057,Zhukov,I-Vendor
1057,Apparel,I-Vendor
1057,Issued,O
1057,:,O
1057,11/06/2025,B-Date
1057,Bill,O
1057,To,O
1057,:,O
1057,Customer,O
1057,Account,O
1057,#,O
1057,9597,O
1057,Subtotal,O
1057,:,O
1057,$700.92,O
1057,Tax,O
1057,Rate,O
1057,(,O
1057,9.0%,O
1057,),O
1057,:,O
1057,$63.08,B-Tax
1057,5,O
1057,x,O
1057,Premium,O
1057,Support,O
1057,Plan,O
1057,Balance,O
1057,Due,O
1057,:,O
1057,$764.01,B-Total
1057,info,O
1057,@,O
1057,vancezhukovappar.co,O
1057,An,O
1057,ISO,O
1057,9001,O
1057,Certified,O
1057,Company,O
1058,Sold,O
1058,By,O
1058,:,O
1058,Beacon,B-Vendor
1058,Apparel,I-Vendor
1058,6686,O
1058,Brookside,O
1058,Court,O
1058,",",O
1058,Highland,O
1058,Park,O
1058,",",O
1058,NJ,O
1058,83332,O
1058,+,O
1058,1,O
1058,(,O
1058,796,O
1058,),O
1058,378,O
1058,-,O
1058,4201,O
1058,Invoice,O
1058,Number,O
1058,:,O
1058,INV-,O
1058,27111,O
1058,Invoice,O
1058,Date,O
1058,:,O
1058,2023-11-11,B-Date
1058,www.beaconapparel.com,O
1058,2,O
1058,x,O
1058,Rush,O
1058,Processing,O
1058,Fee,O
1058,Subtotal,O
1058,:,O
1058,$215.30,O
1058,VAT,O
1058,(,O
1058,8.5%,O
1058,),O
1058,:,O
1058,$18.30,B-Tax
1058,Total,O
1058,Payable,O
1058,:,O
1058,$233.60,B-Total
1059,From,O
1059,:,O
1059,Juniper,B-Vendor
1059,Data,I-Vendor
1059,Systems,I-Vendor
1059,Issued,O
1059,:,O
1059,2024-05-02,B-Date
1059,Bill,O
1059,To,O
1059,:,O
1059,Customer,O
1059,Account,O
1059,#,O
1059,1216,O
1059,Subtotal,O
1059,:,O
1059,"$1,958.39",O
1059,GST,O
1059,(,O
1059,7.0%,O
1059,),O
1059,:,O
1059,$137.09,B-Tax
1059,Total,O
1059,:,O
1059,"$2,095.48",B-Total
1060,Supplier,O
1060,:,O
1060,Fitzgerald,B-Vendor
1060,&,I-Vendor
1060,Naidoo,I-Vendor
1060,Technologies,I-Vendor
1060,Invoice,O
1060,Number,O
1060,:,O
1060,INV-,O
1060,45933,O
1060,Invoice,O
1060,Date,O
1060,:,O
1060,2023-11-01,B-Date
1060,Subtotal,O
1060,:,O
1060,"$3,382.33",O
1060,Sales,O
1060,Tax,O
1060,(,O
1060,8.5%,O
1060,),O
1060,:,O
1060,$287.50,B-Tax
1060,Family,O
1060,owned,O
1060,since,O
1060,2004,O
1060,Invoice,O
1060,Total,O
1060,:,O
1060,"$3,669.83",B-Total
1060,This,O
1060,invoice,O
1060,was,O
1060,generated,O
1060,automatically.,O
1061,Vendor,O
1061,:,O
1061,Bright,B-Vendor
1061,Labs,I-Vendor
1061,Invoice,O
1061,Number,O
1061,:,O
1061,INV-,O
1061,89583,O
1061,Date,O
1061,Issued,O
1061,:,O
1061,06/04/2023,B-Date
1061,Subtotal,O
1061,:,O
1061,"$2,119.87",O
1061,Tax,O
1061,(,O
1061,5.0%,O
1061,),O
1061,:,O
1061,$105.99,B-Tax
1061,Total,O
1061,:,O
1061,"$2,225.86",B-Total
1061,Please,O
1061,remit,O
1061,payment,O
1061,within,O
1061,30,O
1061,days.,O
1062,4,O
1062,x,O
1062,Maintenance,O
1062,Visit,O
1062,7046,O
1062,Lakeview,O
1062,Road,O
1062,",",O
1062,Lakewood,O
1062,",",O
1062,CO,O
1062,87331,O
1062,Sold,O
1062,By,O
1062,:,O
1062,Bright,B-Vendor
1062,Apparel,I-Vendor
1062,Partners,I-Vendor
1062,Order,O
1062,Date,O
1062,:,O
1062,2025-10-20,B-Date
1062,Subtotal,O
1062,:,O
1062,"$1,091.93",O
1062,Sales,O
1062,Tax,O
1062,(,O
1062,5.0%,O
1062,),O
1062,:,O
1062,$54.60,B-Tax
1062,info,O
1062,@,O
1062,brightapparelpar.net,O
1062,Proud,O
1062,member,O
1062,of,O
1062,the,O
1062,Chamber,O
1062,of,O
1062,Commerce,O
1062,Total,O
1062,Due,O
